id,date,user_id,product,campaign_id,webpage_id,product_category_id,user_group_id,gender,age_level,user_depth,var_1,isClick
203898,2024/7/4 17:01,67886,9,2,2,3,3.0,Male,3.0,3.0,1,0
9617,2024/7/2 7:02,5909,3,0,0,2,2.0,Male,2.0,3.0,0,1
20287,2024/7/2 9:47,11470,0,3,0,1,4.0,Male,4.0,2.0,0,0
78786,2024/7/2 23:40,40344,3,2,2,2,3.0,Male,3.0,3.0,0,1
176340,2024/7/4 10:11,76470,3,2,2,2,2.0,Male,2.0,3.0,1,0
85105,2024/7/3 5:54,42851,5,5,4,0,3.0,Male,3.0,3.0,1,1
160232,2024/7/3 23:35,70848,3,0,0,2,4.0,Male,4.0,3.0,1,0
111524,2024/7/3 11:01,52888,0,0,0,0,2.0,Male,2.0,3.0,0,1
23372,2024/7/2 10:28,4005,0,0,0,0,4.0,Male,4.0,3.0,1,1
57969,2024/7/2 18:13,17584,4,3,0,3,9.0,Female,3.0,3.0,1,1
48016,2024/7/2 15:29,6846,3,2,2,2,2.0,Male,2.0,3.0,1,1
131803,2024/7/3 15:56,59655,9,2,2,3,3.0,Male,3.0,3.0,1,1
228722,2024/7/4 21:13,93479,1,4,3,4,2.0,Male,2.0,3.0,1,1
253513,2024/7/5 10:02,45710,7,7,6,4,2.0,Male,2.0,3.0,0,0
175875,2024/7/4 10:05,5755,0,2,2,2,3.0,Male,3.0,3.0,0,1
121094,2024/7/3 13:19,22752,0,2,2,2,3.0,Male,3.0,1.0,0,1
233177,2024/7/4 23:17,65605,1,4,3,4,,,,,1,0
111243,2024/7/3 10:58,5046,4,0,0,3,3.0,Male,3.0,3.0,0,1
286422,2024/7/5 17:33,109896,3,7,6,4,2.0,Male,2.0,3.0,0,0
22419,2024/7/2 10:15,5750,3,0,0,0,2.0,Male,2.0,3.0,1,1
159501,2024/7/3 22:39,70624,0,2,2,2,4.0,Male,4.0,2.0,0,0
20870,2024/7/2 9:55,12283,0,0,0,0,2.0,Male,2.0,2.0,1,0
290410,2024/7/5 18:22,4866,1,3,0,3,2.0,Male,2.0,3.0,0,0
26604,2024/7/2 11:04,15440,0,0,0,0,1.0,Male,1.0,3.0,0,0
313173,2024/7/5 22:15,71325,5,0,0,0,3.0,Male,3.0,3.0,0,0
125553,2024/7/3 14:25,58054,0,3,0,2,2.0,Male,2.0,3.0,0,0
25248,2024/7/2 10:49,14727,8,4,3,4,2.0,Male,2.0,3.0,1,1
246163,2024/7/5 8:07,2394,1,3,0,3,2.0,Male,2.0,3.0,0,1
94713,2024/7/3 7:51,28911,1,8,7,4,5.0,Male,5.0,2.0,0,1
107157,2024/7/3 10:10,51262,1,1,1,3,9.0,Female,3.0,3.0,0,1
125958,2024/7/3 14:31,58216,3,0,0,0,3.0,Male,3.0,3.0,0,0
66014,2024/7/2 19:52,34261,3,6,5,0,3.0,Male,3.0,3.0,0,0
197697,2024/7/4 15:14,1304,3,6,5,1,3.0,Male,3.0,3.0,0,0
152663,2024/7/3 20:31,68086,4,5,4,3,2.0,Male,2.0,3.0,0,1
170925,2024/7/4 8:23,74126,9,8,7,4,2.0,Male,2.0,2.0,0,1
212791,2024/7/4 18:59,88581,0,2,2,2,6.0,Male,6.0,3.0,0,1
158277,2024/7/3 21:51,70211,9,2,2,3,2.0,Male,2.0,3.0,1,1
277258,2024/7/5 15:27,107480,0,2,2,2,2.0,Male,2.0,3.0,0,1
121967,2024/7/3 13:33,56670,3,2,2,2,2.0,Male,2.0,3.0,1,0
213369,2024/7/4 19:05,88774,1,3,0,3,10.0,Female,4.0,3.0,1,1
3160,2024/7/2 4:31,1689,3,1,1,1,3.0,Male,3.0,3.0,0,0
29005,2024/7/2 11:34,16692,0,0,0,0,4.0,Male,4.0,3.0,1,0
279895,2024/7/5 16:09,62387,7,7,6,4,11.0,Female,5.0,3.0,0,1
151924,2024/7/3 20:24,38890,0,2,2,2,2.0,Male,2.0,3.0,0,0
40931,2024/7/2 14:00,16804,0,3,0,2,3.0,Male,3.0,3.0,1,0
266044,2024/7/5 12:54,103264,1,6,5,3,10.0,Female,4.0,3.0,1,1
62390,2024/7/2 19:10,32897,3,2,2,2,2.0,Male,2.0,2.0,1,1
126686,2024/7/3 14:40,58493,3,0,0,0,2.0,Male,2.0,3.0,0,0
127918,2024/7/3 14:57,58935,5,6,5,1,1.0,Male,1.0,2.0,0,1
223972,2024/7/4 20:34,28643,0,0,0,0,2.0,Male,2.0,3.0,0,1
124272,2024/7/3 14:08,57555,8,4,3,4,1.0,Male,1.0,2.0,0,0
5171,2024/7/2 5:40,2815,1,3,0,3,8.0,Female,2.0,2.0,0,1
168551,2024/7/4 7:30,72661,0,2,2,2,1.0,Male,1.0,3.0,0,0
301294,2024/7/5 19:59,33131,0,3,0,1,4.0,Male,4.0,3.0,0,0
173470,2024/7/4 9:17,72370,0,2,2,3,1.0,Male,1.0,3.0,0,1
108139,2024/7/3 10:21,45608,7,5,4,3,3.0,Male,3.0,3.0,1,0
298631,2024/7/5 19:39,69074,9,8,7,4,11.0,Female,5.0,3.0,0,0
306394,2024/7/5 20:38,115069,5,5,4,0,2.0,Male,2.0,3.0,0,0
215280,2024/7/4 19:23,89370,5,5,4,0,5.0,Male,5.0,3.0,0,0
157090,2024/7/3 21:20,15094,4,8,7,4,1.0,Male,1.0,3.0,0,1
155814,2024/7/3 21:05,17557,0,3,0,2,3.0,Male,3.0,3.0,0,0
112566,2024/7/3 11:15,28573,3,0,0,0,5.0,Male,5.0,2.0,1,0
118695,2024/7/3 12:42,13295,3,0,0,0,2.0,Male,2.0,3.0,0,1
299027,2024/7/5 19:42,113157,3,8,7,4,1.0,Male,1.0,1.0,0,1
99628,2024/7/3 8:44,30305,1,3,0,3,1.0,Male,1.0,3.0,0,0
221389,2024/7/4 20:15,91298,3,0,0,2,4.0,Male,4.0,3.0,1,1
232692,2024/7/4 22:36,63889,3,0,0,1,5.0,Male,5.0,3.0,0,1
51427,2024/7/2 16:26,6568,1,4,3,4,8.0,Female,2.0,3.0,0,1
235875,2024/7/5 4:50,55128,3,0,0,0,9.0,Female,3.0,3.0,0,0
6470,2024/7/2 6:08,3959,4,5,4,3,1.0,Male,1.0,3.0,1,1
183916,2024/7/4 12:02,2600,1,0,0,3,1.0,Male,1.0,3.0,0,1
143235,2024/7/3 18:54,26213,1,8,7,4,2.0,Male,2.0,3.0,0,1
99791,2024/7/3 8:46,48486,3,0,0,0,5.0,Male,5.0,3.0,1,1
264908,2024/7/5 12:36,104035,1,3,0,3,3.0,Male,3.0,3.0,0,1
245502,2024/7/5 7:57,98202,3,1,1,1,2.0,Male,2.0,3.0,0,0
240478,2024/7/5 6:38,25010,0,0,0,0,2.0,Male,2.0,3.0,1,0
191514,2024/7/4 13:49,12169,1,7,6,4,3.0,Male,3.0,3.0,0,0
92647,2024/7/3 7:27,45752,0,2,2,2,2.0,Male,2.0,3.0,1,0
137768,2024/7/3 17:33,62609,5,5,4,0,9.0,Female,3.0,3.0,0,1
17831,2024/7/2 9:10,10667,0,3,0,1,3.0,Male,3.0,3.0,1,1
105993,2024/7/3 9:56,50813,0,3,0,1,4.0,Male,4.0,3.0,0,0
91398,2024/7/3 7:14,43674,0,0,0,1,2.0,Male,2.0,3.0,0,0
100694,2024/7/3 8:55,2248,0,0,0,1,2.0,Male,2.0,3.0,1,0
253053,2024/7/5 9:56,53831,0,4,3,4,1.0,Male,1.0,3.0,1,1
29066,2024/7/2 11:35,16727,0,2,2,2,1.0,Male,1.0,3.0,0,0
267129,2024/7/5 13:12,4093,1,3,0,3,2.0,Male,2.0,3.0,1,0
9319,2024/7/2 6:58,3686,3,0,0,0,3.0,Male,3.0,2.0,0,0
146091,2024/7/3 19:26,48879,0,3,0,2,3.0,Male,3.0,3.0,0,0
296068,2024/7/5 19:18,112385,0,3,0,1,10.0,Female,4.0,3.0,0,0
66657,2024/7/2 19:58,34866,1,7,6,4,2.0,Male,2.0,3.0,0,1
139742,2024/7/3 18:05,3034,3,0,0,0,3.0,Male,3.0,3.0,1,1
172181,2024/7/4 8:49,9828,4,0,0,3,5.0,Male,5.0,3.0,1,0
165568,2024/7/4 6:21,72621,0,2,2,2,3.0,Male,3.0,3.0,1,0
84001,2024/7/3 5:33,42384,7,4,3,4,2.0,Male,2.0,3.0,1,1
82644,2024/7/3 5:03,37322,3,0,0,0,2.0,Male,2.0,3.0,1,0
31705,2024/7/2 12:07,18081,0,2,2,2,3.0,Male,3.0,3.0,1,0
44655,2024/7/2 14:46,24310,1,7,6,4,4.0,Male,4.0,2.0,0,0
179598,2024/7/4 10:56,77657,0,2,2,2,1.0,Male,1.0,3.0,0,1
64056,2024/7/2 19:30,33654,1,8,7,4,5.0,Male,5.0,1.0,0,1
45419,2024/7/2 14:56,24665,3,2,2,2,1.0,Male,1.0,3.0,0,0
25736,2024/7/2 10:54,11954,0,2,2,2,5.0,Male,5.0,3.0,0,0
38172,2024/7/2 13:26,21272,5,0,0,0,3.0,Male,3.0,3.0,1,0
37275,2024/7/2 13:15,20852,0,2,2,2,2.0,Male,2.0,3.0,1,1
307382,2024/7/5 20:45,67575,3,6,5,0,3.0,Male,3.0,3.0,0,0
90320,2024/7/3 7:03,44848,0,0,0,1,4.0,Male,4.0,3.0,1,0
306204,2024/7/5 20:36,115021,7,5,4,3,4.0,Male,4.0,3.0,1,1
200489,2024/7/4 16:00,38094,0,4,3,4,1.0,Male,1.0,3.0,1,0
288737,2024/7/5 18:03,28634,5,5,4,0,3.0,Male,3.0,3.0,1,1
213989,2024/7/4 19:10,64540,1,4,3,4,1.0,Male,1.0,3.0,1,0
157038,2024/7/3 21:19,69720,0,2,2,2,1.0,Male,1.0,3.0,0,1
200492,2024/7/4 16:00,84709,3,2,2,2,3.0,Male,3.0,3.0,1,1
180643,2024/7/4 11:10,77999,0,3,0,1,1.0,Male,1.0,3.0,0,0
141181,2024/7/3 18:26,63898,8,4,3,4,2.0,Male,2.0,3.0,0,1
65404,2024/7/2 19:45,34293,5,7,6,4,2.0,Male,2.0,2.0,0,0
186251,2024/7/4 12:36,79953,3,1,1,1,3.0,Male,3.0,1.0,0,1
125889,2024/7/3 14:30,7521,3,8,7,4,2.0,Male,2.0,3.0,0,0
249908,2024/7/5 9:05,64139,9,1,1,3,10.0,Female,4.0,3.0,1,0
75753,2024/7/2 21:34,38903,3,2,2,2,1.0,Male,1.0,3.0,0,1
96035,2024/7/3 8:05,43501,3,7,6,4,1.0,Male,1.0,3.0,0,1
232833,2024/7/4 22:46,94703,1,3,0,3,3.0,Male,3.0,3.0,1,1
292295,2024/7/5 18:42,111387,5,5,4,0,3.0,Male,3.0,3.0,1,0
184468,2024/7/4 12:11,3714,0,3,0,1,3.0,Male,3.0,3.0,0,1
69262,2024/7/2 20:24,36080,1,3,0,3,3.0,Male,3.0,3.0,1,0
157374,2024/7/3 21:24,69855,9,8,7,4,,,,,0,0
39151,2024/7/2 13:39,7545,5,0,0,0,3.0,Male,3.0,3.0,0,1
141410,2024/7/3 18:29,29317,3,2,2,2,2.0,Male,2.0,3.0,0,1
33546,2024/7/2 12:29,18968,5,5,4,0,2.0,Male,2.0,3.0,0,1
312423,2024/7/5 21:48,1833,1,0,0,3,3.0,Male,3.0,2.0,1,0
150306,2024/7/3 20:08,67248,0,1,1,1,4.0,Male,4.0,3.0,0,0
238811,2024/7/5 6:09,19427,3,7,6,4,1.0,Male,1.0,1.0,0,0
12552,2024/7/2 7:47,5653,0,2,2,3,3.0,Male,3.0,3.0,1,1
228359,2024/7/4 21:10,93386,1,4,3,4,2.0,Male,2.0,2.0,0,1
148464,2024/7/3 19:51,66568,9,8,7,4,,,,,0,0
9683,2024/7/2 7:03,5941,0,0,0,0,2.0,Male,2.0,3.0,0,1
28273,2024/7/2 11:24,10376,0,0,0,0,2.0,Male,2.0,3.0,1,0
287197,2024/7/5 17:44,17307,5,6,5,2,1.0,Male,1.0,3.0,0,0
219933,2024/7/4 20:03,90877,0,3,0,1,2.0,Male,2.0,2.0,0,0
218769,2024/7/4 19:54,66093,3,8,7,4,1.0,Male,1.0,3.0,0,0
292537,2024/7/5 18:45,44362,0,0,0,0,2.0,Male,2.0,3.0,0,0
68628,2024/7/2 20:18,35779,2,6,5,3,2.0,Male,2.0,2.0,1,1
168870,2024/7/4 7:37,73821,0,2,2,2,1.0,Male,1.0,3.0,0,1
283124,2024/7/5 16:51,61412,3,4,3,4,1.0,Male,1.0,3.0,0,0
265968,2024/7/5 12:53,33552,1,3,0,3,3.0,Male,3.0,3.0,1,0
264067,2024/7/5 12:24,103797,3,0,0,3,2.0,Male,2.0,2.0,0,1
291440,2024/7/5 18:33,45899,0,7,6,4,11.0,Female,5.0,3.0,0,1
250499,2024/7/5 9:16,11160,3,3,0,0,2.0,Male,2.0,3.0,1,1
158528,2024/7/3 21:58,70298,4,3,0,3,3.0,Male,3.0,3.0,1,0
113040,2024/7/3 11:22,29457,0,7,6,4,10.0,Female,4.0,3.0,0,0
290271,2024/7/5 18:21,51928,3,1,1,1,3.0,Male,3.0,3.0,1,0
76045,2024/7/2 21:42,39042,3,2,2,2,2.0,Male,2.0,3.0,1,1
93127,2024/7/3 7:33,4665,7,4,3,4,2.0,Male,2.0,3.0,0,0
303612,2024/7/5 20:18,66606,5,3,0,3,2.0,Male,2.0,3.0,1,1
48414,2024/7/2 15:36,26112,4,5,4,3,3.0,Male,3.0,3.0,0,0
76691,2024/7/2 22:00,39352,0,2,2,2,3.0,Male,3.0,3.0,1,1
87085,2024/7/3 6:25,7419,1,1,1,3,10.0,Female,4.0,3.0,1,1
107716,2024/7/3 10:16,11954,0,2,2,2,5.0,Male,5.0,3.0,0,1
191045,2024/7/4 13:42,70120,1,6,5,2,2.0,Male,2.0,3.0,0,0
235554,2024/7/5 4:34,67138,3,0,0,2,4.0,Male,4.0,3.0,1,0
163375,2024/7/4 5:17,71533,0,3,0,2,1.0,Male,1.0,3.0,0,1
237383,2024/7/5 5:36,4817,3,2,2,2,,,,,0,0
134669,2024/7/3 16:46,61493,1,0,0,3,1.0,Male,1.0,2.0,0,1
144620,2024/7/3 19:10,58872,3,6,5,0,3.0,Male,3.0,3.0,1,1
22787,2024/7/2 10:20,13437,0,2,2,2,2.0,Male,2.0,3.0,0,1
158329,2024/7/3 21:53,5637,3,4,3,4,2.0,Male,2.0,3.0,1,0
199621,2024/7/4 15:44,68940,3,2,2,3,2.0,Male,2.0,3.0,1,1
102657,2024/7/3 9:18,49511,4,0,0,3,4.0,Male,4.0,3.0,0,0
90912,2024/7/3 7:09,45127,0,2,2,2,2.0,Male,2.0,3.0,1,0
135335,2024/7/3 16:57,28614,3,2,2,2,3.0,Male,3.0,3.0,1,0
286215,2024/7/5 17:30,104997,0,3,0,1,3.0,Male,3.0,3.0,1,0
43530,2024/7/2 14:30,23723,5,5,4,0,3.0,Male,3.0,3.0,1,0
172241,2024/7/4 8:50,34414,3,0,0,2,2.0,Male,2.0,3.0,1,1
195182,2024/7/4 14:40,82972,3,3,0,2,3.0,Male,3.0,3.0,1,1
155058,2024/7/3 20:56,68961,3,0,0,2,3.0,Male,3.0,3.0,1,0
177715,2024/7/4 10:29,76973,3,2,2,2,3.0,Male,3.0,3.0,1,1
56383,2024/7/2 17:49,30101,3,2,2,2,5.0,Male,5.0,1.0,0,1
183484,2024/7/4 11:55,38893,3,3,0,2,2.0,Male,2.0,3.0,0,1
28219,2024/7/2 11:24,16297,9,8,7,4,5.0,Male,5.0,3.0,0,1
100402,2024/7/3 8:52,5907,7,4,3,4,2.0,Male,2.0,3.0,0,0
40277,2024/7/2 13:52,21520,0,0,0,0,3.0,Male,3.0,3.0,0,1
178683,2024/7/4 10:42,77266,3,2,2,2,2.0,Male,2.0,3.0,0,0
8011,2024/7/2 6:37,4953,0,2,2,2,1.0,Male,1.0,3.0,0,1
180539,2024/7/4 11:09,77965,0,2,2,2,1.0,Male,1.0,3.0,1,1
125800,2024/7/3 14:29,32725,3,6,5,1,3.0,Male,3.0,3.0,0,1
243767,2024/7/5 7:30,681,0,0,0,0,3.0,Male,3.0,3.0,1,0
99085,2024/7/3 8:38,48193,0,2,2,2,11.0,Female,5.0,3.0,0,0
270591,2024/7/5 14:00,40366,9,8,7,4,2.0,Male,2.0,3.0,1,0
56336,2024/7/2 17:48,20852,1,4,3,4,2.0,Male,2.0,3.0,1,1
302109,2024/7/5 20:06,113998,4,5,4,3,5.0,Male,5.0,3.0,0,1
80523,2024/7/3 3:41,41050,1,8,7,4,2.0,Male,2.0,3.0,1,1
77709,2024/7/2 22:38,39856,1,8,7,4,1.0,Male,1.0,3.0,0,1
192317,2024/7/4 14:00,81987,5,5,4,0,9.0,Female,3.0,3.0,1,1
259765,2024/7/5 11:24,374,3,6,5,1,3.0,Male,3.0,3.0,0,1
278715,2024/7/5 15:51,107886,0,2,2,2,2.0,Male,2.0,3.0,1,0
144341,2024/7/3 19:07,13619,8,4,3,4,2.0,Male,2.0,3.0,1,0
79964,2024/7/3 2:38,40852,0,8,7,4,1.0,Male,1.0,3.0,1,0
26902,2024/7/2 11:08,15610,4,3,0,3,4.0,Male,4.0,3.0,1,1
88540,2024/7/3 6:43,37078,0,0,0,1,3.0,Male,3.0,2.0,1,1
193265,2024/7/4 14:12,82290,0,2,2,2,3.0,Male,3.0,3.0,1,1
75434,2024/7/2 21:27,38767,3,6,5,0,4.0,Male,4.0,3.0,0,0
77199,2024/7/2 22:17,39609,1,8,7,4,1.0,Male,1.0,3.0,1,0
292180,2024/7/5 18:41,111361,3,7,6,4,2.0,Male,2.0,3.0,0,1
100339,2024/7/3 8:51,48700,0,2,2,2,2.0,Male,2.0,3.0,0,1
182594,2024/7/4 11:42,78721,0,0,0,0,2.0,Male,2.0,3.0,1,1
239468,2024/7/5 6:21,96638,0,2,2,2,5.0,Male,5.0,3.0,0,1
279546,2024/7/5 16:04,108104,5,7,6,4,5.0,Male,5.0,1.0,0,0
29345,2024/7/2 11:38,16882,0,2,2,2,1.0,Male,1.0,1.0,0,0
272499,2024/7/5 14:25,25851,3,3,0,0,2.0,Male,2.0,3.0,1,0
280314,2024/7/5 16:15,35990,0,2,2,2,,,,,0,0
37193,2024/7/2 13:15,20810,1,7,6,4,2.0,Male,2.0,3.0,0,0
709,2024/7/2 1:50,383,0,1,1,1,4.0,Male,4.0,3.0,1,0
253914,2024/7/5 10:07,100898,1,8,7,4,1.0,Male,1.0,3.0,0,0
188019,2024/7/4 13:01,80561,0,2,2,3,4.0,Male,4.0,3.0,0,0
212375,2024/7/4 18:54,88450,0,2,2,2,3.0,Male,3.0,3.0,0,1
82696,2024/7/3 5:04,14208,0,3,0,1,3.0,Male,3.0,3.0,0,1
292189,2024/7/5 18:41,106356,5,6,5,3,4.0,Male,4.0,3.0,1,1
82814,2024/7/3 5:07,9950,3,0,0,3,2.0,Male,2.0,3.0,1,1
57196,2024/7/2 18:02,29228,3,8,7,4,,,,,0,1
113893,2024/7/3 11:34,53774,5,5,4,0,2.0,Male,2.0,3.0,0,1
101896,2024/7/3 9:09,49297,1,0,0,2,4.0,Male,4.0,3.0,1,1
291541,2024/7/5 18:34,111202,0,4,3,4,2.0,Male,2.0,3.0,0,0
98677,2024/7/3 8:34,48048,0,2,2,2,3.0,Male,3.0,3.0,1,1
75515,2024/7/2 21:28,38179,1,8,7,4,11.0,Female,5.0,3.0,0,1
123762,2024/7/3 14:01,9722,0,0,0,0,3.0,Male,3.0,3.0,1,0
285321,2024/7/5 17:18,109581,0,1,1,1,3.0,Male,3.0,3.0,0,0
189138,2024/7/4 13:17,19581,3,3,0,0,3.0,Male,3.0,3.0,1,0
3545,2024/7/2 4:43,1990,3,2,2,2,2.0,Male,2.0,3.0,1,1
70676,2024/7/2 20:38,36730,0,3,0,1,2.0,Male,2.0,3.0,1,0
72744,2024/7/2 20:57,14359,3,7,6,4,8.0,Female,2.0,1.0,0,1
264332,2024/7/5 12:28,103864,0,0,0,0,3.0,Male,3.0,3.0,0,0
34765,2024/7/2 12:44,19585,0,0,0,0,3.0,Male,3.0,3.0,0,0
245233,2024/7/5 7:52,91216,5,5,4,0,4.0,Male,4.0,3.0,1,0
116999,2024/7/3 12:18,34392,4,5,4,3,2.0,Male,2.0,3.0,0,1
31597,2024/7/2 12:06,18022,5,0,0,0,4.0,Male,4.0,3.0,0,1
216514,2024/7/4 19:34,1239,9,2,2,3,2.0,Male,2.0,3.0,0,1
61167,2024/7/2 18:56,32354,0,0,0,0,2.0,Male,2.0,3.0,1,1
76059,2024/7/2 21:43,5692,0,0,0,0,3.0,Male,3.0,3.0,1,1
144223,2024/7/3 19:05,65005,0,3,0,2,2.0,Male,2.0,3.0,0,1
13847,2024/7/2 8:09,8341,1,3,0,3,5.0,Male,5.0,3.0,0,0
287105,2024/7/5 17:42,51116,0,0,0,0,2.0,Male,2.0,2.0,1,1
92144,2024/7/3 7:22,45568,3,2,2,2,3.0,Male,3.0,3.0,1,1
70708,2024/7/2 20:38,36747,0,2,2,2,3.0,Male,3.0,3.0,1,1
266180,2024/7/5 12:56,34121,0,3,0,2,3.0,Male,3.0,3.0,0,0
80520,2024/7/3 3:41,41048,1,8,7,4,3.0,Male,3.0,3.0,0,0
119573,2024/7/3 12:56,55053,0,2,2,2,3.0,Male,3.0,3.0,1,1
101060,2024/7/3 9:00,48958,3,0,0,3,2.0,Male,2.0,3.0,1,1
219596,2024/7/4 20:00,73254,3,6,5,1,3.0,Male,3.0,3.0,1,0
141766,2024/7/3 18:34,64119,0,2,2,2,3.0,Male,3.0,3.0,1,1
36250,2024/7/2 13:03,20346,1,3,0,3,3.0,Male,3.0,3.0,0,0
201692,2024/7/4 16:22,35862,1,4,3,4,2.0,Male,2.0,3.0,1,0
281020,2024/7/5 16:24,45721,8,4,3,4,1.0,Male,1.0,3.0,0,1
260656,2024/7/5 11:35,7895,1,4,3,4,3.0,Male,3.0,2.0,1,0
255168,2024/7/5 10:22,101277,3,2,2,2,9.0,Female,3.0,3.0,1,0
247936,2024/7/5 8:35,91727,1,6,5,2,3.0,Male,3.0,3.0,1,0
151330,2024/7/3 20:18,67613,0,0,0,0,2.0,Male,2.0,3.0,1,1
171161,2024/7/4 8:29,74662,1,8,7,4,2.0,Male,2.0,3.0,0,0
272176,2024/7/5 14:21,106061,0,3,0,1,3.0,Male,3.0,3.0,1,0
13478,2024/7/2 8:04,2243,6,1,1,2,3.0,Male,3.0,3.0,0,0
66635,2024/7/2 19:58,34854,3,6,5,1,3.0,Male,3.0,3.0,1,0
175010,2024/7/4 9:53,76012,0,2,2,2,3.0,Male,3.0,3.0,1,1
39418,2024/7/2 13:42,1566,3,0,0,0,10.0,Female,4.0,3.0,1,1
248077,2024/7/5 8:37,99241,0,0,0,0,3.0,Male,3.0,3.0,0,0
269969,2024/7/5 13:51,105342,0,7,6,4,1.0,Male,1.0,1.0,0,0
79649,2024/7/3 1:32,40714,1,1,1,3,2.0,Male,2.0,3.0,0,1
75070,2024/7/2 21:22,38604,0,3,0,2,9.0,Female,3.0,3.0,1,0
93563,2024/7/3 7:38,9481,3,0,0,0,2.0,Male,2.0,3.0,1,0
106151,2024/7/3 9:58,3434,0,0,0,0,8.0,Female,2.0,3.0,0,1
123914,2024/7/3 14:03,1301,3,0,0,2,5.0,Male,5.0,3.0,1,1
108767,2024/7/3 10:27,51861,0,0,0,0,2.0,Male,2.0,3.0,0,1
265215,2024/7/5 12:40,102327,0,2,2,3,11.0,Female,5.0,3.0,0,1
219325,2024/7/4 19:58,80762,2,2,2,2,3.0,Male,3.0,3.0,0,1
46242,2024/7/2 15:06,25021,3,7,6,4,1.0,Male,1.0,2.0,0,1
130720,2024/7/3 15:37,59961,0,2,2,2,3.0,Male,3.0,3.0,1,0
171339,2024/7/4 8:32,74730,0,3,0,1,3.0,Male,3.0,3.0,1,1
193343,2024/7/4 14:14,79523,0,0,0,0,2.0,Male,2.0,3.0,1,0
71821,2024/7/2 20:49,37228,2,2,2,2,2.0,Male,2.0,3.0,1,1
173493,2024/7/4 9:18,75447,3,2,2,2,4.0,Male,4.0,3.0,0,1
155317,2024/7/3 20:59,67320,7,4,3,4,2.0,Male,2.0,3.0,0,1
25516,2024/7/2 10:52,14864,4,3,0,3,3.0,Male,3.0,3.0,0,0
237189,2024/7/5 5:32,95928,0,2,2,2,2.0,Male,2.0,2.0,0,1
302214,2024/7/5 20:07,9864,1,6,5,2,9.0,Female,3.0,3.0,1,1
6959,2024/7/2 6:17,4277,0,3,0,1,8.0,Female,2.0,3.0,0,0
173328,2024/7/4 9:14,53443,3,2,2,3,1.0,Male,1.0,3.0,0,1
31695,2024/7/2 12:07,11464,0,3,0,1,3.0,Male,3.0,3.0,0,0
290406,2024/7/5 18:22,61775,0,0,0,0,5.0,Male,5.0,3.0,1,1
190618,2024/7/4 13:37,81435,1,4,3,4,11.0,Female,5.0,1.0,0,1
285917,2024/7/5 17:26,109743,0,2,2,2,4.0,Male,4.0,3.0,0,0
87159,2024/7/3 6:26,5259,3,0,0,3,4.0,Male,4.0,3.0,1,1
20336,2024/7/2 9:48,3996,1,4,3,4,2.0,Male,2.0,3.0,1,1
92000,2024/7/3 7:20,10654,0,0,0,0,10.0,Female,4.0,3.0,1,1
114690,2024/7/3 11:46,179,3,0,0,0,8.0,Female,2.0,3.0,0,0
100867,2024/7/3 8:57,24573,0,0,0,0,,,,,0,0
144446,2024/7/3 19:08,65086,7,5,4,3,10.0,Female,4.0,3.0,1,1
177038,2024/7/4 10:20,52748,7,4,3,4,3.0,Male,3.0,3.0,0,1
43216,2024/7/2 14:26,23587,5,5,4,0,1.0,Male,1.0,3.0,0,0
65068,2024/7/2 19:42,2248,0,3,0,1,2.0,Male,2.0,3.0,1,0
10609,2024/7/2 7:17,6483,0,3,0,2,3.0,Male,3.0,3.0,0,0
338,2024/7/2 0:49,209,0,3,0,1,11.0,Female,5.0,3.0,0,0
245481,2024/7/5 7:56,98465,0,2,2,2,,,,,0,1
108980,2024/7/3 10:29,51946,4,3,0,3,2.0,Male,2.0,3.0,1,1
61408,2024/7/2 18:59,32460,5,5,4,0,2.0,Male,2.0,3.0,0,1
14257,2024/7/2 8:15,8580,3,3,0,1,2.0,Male,2.0,3.0,0,1
43380,2024/7/2 14:28,19742,3,7,6,4,2.0,Male,2.0,3.0,0,0
85535,2024/7/3 6:02,43054,1,1,1,3,4.0,Male,4.0,3.0,1,1
222471,2024/7/4 20:23,11866,5,0,0,0,8.0,Female,2.0,3.0,0,0
310922,2024/7/5 21:20,116224,0,3,0,2,4.0,Male,4.0,1.0,1,0
308052,2024/7/5 20:51,10690,0,4,3,4,3.0,Male,3.0,3.0,1,0
240815,2024/7/5 6:43,86643,1,7,6,4,2.0,Male,2.0,3.0,1,1
293498,2024/7/5 18:55,1979,3,6,5,1,2.0,Male,2.0,3.0,0,1
145641,2024/7/3 19:21,10068,0,2,2,3,3.0,Male,3.0,1.0,1,0
6057,2024/7/2 6:00,3687,0,3,0,1,3.0,Male,3.0,3.0,0,1
153236,2024/7/3 20:37,47658,9,2,2,3,3.0,Male,3.0,3.0,1,1
35394,2024/7/2 12:52,19910,0,0,0,0,3.0,Male,3.0,3.0,0,0
265863,2024/7/5 12:51,1458,0,3,0,1,4.0,Male,4.0,3.0,1,0
254202,2024/7/5 10:10,40943,7,4,3,4,3.0,Male,3.0,3.0,0,0
164743,2024/7/4 6:00,72315,0,2,2,2,2.0,Male,2.0,3.0,0,1
430,2024/7/2 1:02,261,1,0,0,2,3.0,Male,3.0,3.0,0,0
115155,2024/7/3 11:52,54240,3,0,0,0,4.0,Male,4.0,3.0,0,0
7454,2024/7/2 6:27,4545,0,2,2,3,2.0,Male,2.0,3.0,1,0
246197,2024/7/5 8:08,98680,0,0,0,0,3.0,Male,3.0,3.0,1,1
